Close,High,Low,Open,Volume
414.95001220703125,416.2799987792969,392.4100036621094,403.6700134277344,4315840000
415.3500061035156,418.75,409.8500061035156,414.95001220703125,3643980000
408.1400146484375,417.29998779296875,399.9200134277344,415.3500061035156,4259830000
424.2099914550781,424.79998779296875,407.20001220703125,408.20001220703125,4265220000
414.0299987792969,425.1400146484375,408.29998779296875,424.19000244140625,3653820000
417.79998779296875,425.2699890136719,412.7099914550781,414.0299987792969,4023850000
418.67999267578125,421.1600036621094,396.79998779296875,417.79998779296875,4507010000
431.3500061035156,431.92999267578125,415.5799865722656,418.6600036621094,4148770000
435.7099914550781,442.6499938964844,428.6099853515625,431.3500061035156,4876150000
438.7799987792969,442.6600036621094,426.8800048828125,435.70001220703125,5280850000
443.3800048828125,450.0400085449219,428.25,438.7799987792969,5442450000
451.6700134277344,456.760009765625,441.07000732421875,443.3800048828125,5766950000
440.19000244140625,452.6300048828125,432.29998779296875,451.6700134277344,5853170000
450.19000244140625,454.54998779296875,436.8599853515625,440.19000244140625,5108640000
450.5299987792969,455.6300048828125,442.5,450.2300109863281,5544400000
448.1300048828125,451.1499938964844,441.3999938964844,450.5400085449219,5308530000
463.55999755859375,463.55999755859375,446.94000244140625,448.1300048828125,5506200000
458.92999267578125,463.79998779296875,449.6400146484375,463.54998779296875,5552720000
467.8299865722656,471.1000061035156,456.3999938964844,458.92999267578125,5940460000
461.7900085449219,469.1099853515625,454.3599853515625,467.8299865722656,5876610000
466.45001220703125,471.2900085449219,461.45001220703125,461.92999267578125,5791210000
481.6099853515625,482.8500061035156,464.3599853515625,466.510009765625,6627390000
467.1400146484375,482.2300109863281,464.260009765625,481.6000061035156,5853100000
445.7699890136719,471.0899963378906,436.1600036621094,467.19000244140625,7225010000
450.9100036621094,452.7900085449219,435.8599853515625,445.6600036621094,5735010000
456.5,457.7699890136719,440.7799987792969,450.9100036621094,5675970000
444.2699890136719,463.2300109863281,439.8299865722656,456.5,5852670000
458.260009765625,459.3299865722656,443.5799865722656,444.2699890136719,4980100000
475.489990234375,477.5899963378906,456.0799865722656,458.2799987792969,6398750000
462.7099914550781,475.489990234375,458.4700012207031,475.489990234375,6152870000
472.3500061035156,474.739990234375,449.2699890136719,462.69000244140625,6344700000
453.69000244140625,472.260009765625,444.17999267578125,472.260009765625,6251240000
459.2699890136719,462.7300109863281,442.8800048828125,453.54998779296875,6351530000
470.4200134277344,471.3599853515625,457.20001220703125,459.2099914550781,6852060000
487.3900146484375,489.19000244140625,469.2900085449219,470.4200134277344,6330100000
500.7099914550781,508.1499938964844,479.70001220703125,487.3900146484375,7792400000
514.7100219726562,515.2899780273438,500.20001220703125,500.70001220703125,6307030000
533.4000244140625,533.4099731445312,513.030029296875,514.760009765625,7555690000
544.75,551.0700073242188,526.0,533.4000244140625,7555650000
562.0599975585938,565.4000244140625,542.510009765625,544.75,7307960000
561.8800048828125,565.6199951171875,553.0399780273438,562.0599975585938,7146620000
584.4099731445312,587.6099853515625,561.010009765625,561.8800048828125,7052830000
581.5,590.6599731445312,571.5499877929688,584.4099731445312,8043320000
605.3699951171875,608.6900024414062,581.0399780273438,581.5,7602150000
615.9299926757812,622.8800048828125,605.0499877929688,605.3699951171875,7697540000
636.02001953125,636.1799926757812,597.2899780273438,615.9299926757812,9188050000
640.4299926757812,664.22998046875,633.7100219726562,636.02001953125,8749960000
645.5,656.969970703125,627.6300048828125,640.4299926757812,8984200000
654.1699829101562,656.6799926757812,624.1400146484375,645.5,8875580000
669.1199951171875,681.0999755859375,630.0700073242188,654.1699829101562,8921140000
670.6300048828125,680.3200073242188,658.75,669.1199951171875,7930840000
639.9500122070312,675.8800048828125,605.8800048828125,670.6300048828125,8849860000
651.989990234375,670.6799926757812,639.489990234375,639.9500122070312,7380320000
687.3300170898438,690.8800048828125,643.969970703125,651.989990234375,8064070000
705.27001953125,714.0999755859375,684.4400024414062,687.3099975585938,9703670000
757.02001953125,762.1199951171875,701.2999877929688,705.27001953125,8763850000
740.739990234375,761.75,716.6900024414062,757.02001953125,9089170000
786.1599731445312,794.6699829101562,729.5499877929688,740.739990234375,11635830000
790.8200073242188,817.6799926757812,773.4299926757812,786.1599731445312,9715930000
757.1199951171875,814.9000244140625,756.1300048828125,790.8200073242188,10120760000
801.3400268554688,804.1300048828125,733.5399780273438,757.1199951171875,10454880000
848.280029296875,851.8699951171875,793.2100219726562,801.3400268554688,10106650000
885.1400146484375,902.0900268554688,838.8200073242188,848.280029296875,10857950000
954.3099975585938,957.72998046875,884.5399780273438,885.1400146484375,11958120000
899.469970703125,964.1699829101562,893.3400268554688,954.2899780273438,10606100000
947.280029296875,960.5900268554688,899.469970703125,899.469970703125,11383000000
914.6199951171875,983.1199951171875,855.27001953125,947.280029296875,14017260000
955.4000244140625,964.5499877929688,900.6099853515625,914.6199951171875,10173620000
970.4299926757812,986.25,924.9199829101562,955.4000244140625,11958880000
980.280029296875,992.6500244140625,912.8300170898438,970.4299926757812,12733830000
1049.3399658203125,1051.6600341796875,980.280029296875,980.280029296875,11656550000
1101.75,1113.0699462890625,1030.8699951171875,1049.3399658203125,13719590000
1111.75,1132.97998046875,1076.699951171875,1101.75,13656060000
1090.8199462890625,1130.52001953125,1074.3900146484375,1111.75,11477140000
1133.8399658203125,1145.1500244140625,1074.6700439453125,1090.8199462890625,13551970000
1120.6700439453125,1190.5799560546875,1114.300048828125,1133.8399658203125,14194800000
957.280029296875,1121.7900390625,957.280029296875,1120.6700439453125,15071550000
1017.010009765625,1066.1099853515625,939.97998046875,957.280029296875,16714080000
1098.6700439453125,1103.780029296875,923.3200073242188,1017.010009765625,18001650000
1163.6300048828125,1192.969970703125,1098.6700439453125,1098.6700439453125,13451280000
1229.22998046875,1244.9300537109375,1136.8900146484375,1163.6300048828125,15181450000
1279.6400146484375,1280.3699951171875,1205.4599609375,1229.22998046875,16213500000
1238.3299560546875,1283.8399658203125,1211.8900146484375,1279.6400146484375,14555860000
1286.3699951171875,1323.8199462890625,1216.030029296875,1238.3299560546875,18002500000
1335.1800537109375,1371.56005859375,1282.56005859375,1286.3699951171875,18523200000
1301.8399658203125,1375.97998046875,1277.31005859375,1335.1800537109375,15880260000
1372.7099609375,1372.9300537109375,1277.469970703125,1301.8399658203125,16079170000
1328.719970703125,1420.3299560546875,1328.489990234375,1372.7099609375,15332930000
1320.4100341796875,1382.8399658203125,1267.72998046875,1328.719970703125,15818550000
1282.7099609375,1361.3900146484375,1256.260009765625,1320.4100341796875,16438700000
1362.9300537109375,1373.1700439453125,1233.699951171875,1282.7099609375,18832000000
1388.9100341796875,1425.31005859375,1346.4100341796875,1362.9300537109375,18384820000
1469.25,1473.0999755859375,1387.3800048828125,1388.9100341796875,19640690000
1394.4599609375,1478.0,1350.1400146484375,1469.25,21494400000
1366.4200439453125,1444.550048828125,1325.0699462890625,1394.4599609375,20912000000
1498.5799560546875,1552.8699951171875,1346.6199951171875,1366.4200439453125,26156200000
1452.4300537109375,1527.18994140625,1339.4000244140625,1498.5799560546875,20106460000
1420.5999755859375,1481.510009765625,1361.0899658203125,1452.4300537109375,19898300000
1454.5999755859375,1488.9300537109375,1420.5999755859375,1420.5999755859375,21738300000
1430.8299560546875,1517.3199462890625,1413.8900146484375,1454.5999755859375,19089100000
1517.6800537109375,1525.2099609375,1425.4300537109375,1430.8299560546875,20363700000
1436.510009765625,1530.0899658203125,1419.43994140625,1517.6800537109375,20838300000
1429.4000244140625,1454.8199462890625,1305.7900390625,1436.52001953125,25951400000
1314.949951171875,1438.4599609375,1294.9000244140625,1429.4000244140625,20532300000
1320.280029296875,1389.050048828125,1254.0699462890625,1314.949951171875,23610800000
1366.010009765625,1383.3699951171875,1274.6199951171875,1320.280029296875,27829800000
1239.93994140625,1376.3800048828125,1215.43994140625,1366.010009765625,21644400000
1160.3299560546875,1267.4200439453125,1081.18994140625,1239.93994140625,27806610000
1249.4599609375,1269.300048828125,1091.989990234375,1160.3299560546875,25409990000
1255.8199462890625,1315.9300537109375,1232.0,1249.4599609375,24525900000
1224.3800048828125,1286.6199951171875,1203.030029296875,1255.8199462890625,24748030000
1211.22998046875,1239.780029296875,1165.5400390625,1224.4200439453125,23793710000
1133.5799560546875,1226.27001953125,1124.8699951171875,1211.22998046875,23359200000
1040.93994140625,1155.4000244140625,944.75,1133.5799560546875,25025290000
1059.780029296875,1110.6099853515625,1026.760009765625,1040.93994140625,29951280000
1139.449951171875,1163.3800048828125,1054.31005859375,1059.780029296875,26330000000
1148.0799560546875,1173.6199951171875,1114.530029296875,1139.449951171875,25128570000
1130.199951171875,1176.969970703125,1081.6600341796875,1148.0799560546875,29746200000
1106.72998046875,1130.199951171875,1074.3599853515625,1130.199951171875,26047600000
1147.3900146484375,1173.93994140625,1106.72998046875,1106.72998046875,26563200000
1076.9200439453125,1147.8399658203125,1063.4599609375,1147.3900146484375,28568900000
1067.1400146484375,1106.5899658203125,1048.9599609375,1076.9200439453125,26905500000
989.8200073242188,1070.739990234375,952.9199829101562,1067.1400146484375,29981510000
911.6199951171875,994.4600219726562,775.6799926757812,989.8200073242188,42228720000
916.0700073242188,965.0,833.4400024414062,911.6199951171875,29298400000
815.280029296875,924.02001953125,800.2000122070312,916.0700073242188,27723710000
885.760009765625,907.4400024414062,768.6300048828125,815.280029296875,37856310000
936.3099975585938,941.8200073242188,872.0499877929688,885.760009765625,29200960000
879.8200073242188,954.280029296875,869.4500122070312,936.3099975585938,25993640000
855.7000122070312,935.0499877929688,840.3400268554688,879.8200073242188,30749580000
841.1500244140625,864.6400146484375,806.2899780273438,855.7000122070312,25235300000
848.1799926757812,895.9000244140625,788.9000244140625,841.1500244140625,30080030000
916.9199829101562,924.239990234375,847.8499755859375,848.1799926757812,29669610000
963.5900268554688,965.3800048828125,902.8300170898438,916.9199829101562,30952100000
974.5,1015.3300170898438,963.5900268554688,963.5900268554688,31219400000
990.3099975585938,1015.4099731445312,962.0999755859375,974.5,31553200000
1008.010009765625,1011.010009765625,960.8400268554688,990.3099975585938,24881470000
995.969970703125,1040.2900390625,990.3599853515625,1008.010009765625,29940110000
1050.7099609375,1053.7900390625,995.969970703125,995.969970703125,32298500000
1058.199951171875,1063.6500244140625,1031.199951171875,1050.7099609375,24463220000
1111.9200439453125,1112.56005859375,1053.4100341796875,1058.199951171875,27839130000
1131.1300048828125,1155.3800048828125,1105.0799560546875,1111.9200439453125,32820000000
1144.93994140625,1158.97998046875,1124.43994140625,1131.1300048828125,27985600000
1126.2099609375,1163.22998046875,1087.1600341796875,1144.93994140625,33597900000
1107.300048828125,1150.5699462890625,1107.22998046875,1126.2099609375,31611900000
1120.6800537109375,1127.739990234375,1076.3199462890625,1107.300048828125,29326400000
1140.8399658203125,1146.3399658203125,1113.3199462890625,1120.6800537109375,27529500000
1101.719970703125,1140.8399658203125,1078.780029296875,1140.8399658203125,29285600000
1104.239990234375,1109.6800537109375,1060.719970703125,1101.719970703125,26586800000
1114.5799560546875,1131.5400390625,1099.1800537109375,1104.239990234375,26829870000
1130.199951171875,1142.050048828125,1090.2900390625,1114.5799560546875,31511000000
1173.8199462890625,1188.4599609375,1127.5999755859375,1130.199951171875,30460280000
1211.9200439453125,1217.3299560546875,1173.780029296875,1173.780029296875,31102500000
1181.27001953125,1217.800048828125,1163.75,1211.9200439453125,31498800000
1203.5999755859375,1212.43994140625,1180.949951171875,1181.27001953125,29297410000
1180.5899658203125,1229.1099853515625,1163.68994140625,1203.5999755859375,39014150000
1156.8499755859375,1191.8800048828125,1136.1500244140625,1180.5899658203125,43424270000
1191.5,1199.56005859375,1146.1800537109375,1156.8499755859375,39321990000
1191.3299560546875,1219.5899658203125,1188.300048828125,1191.5,40334040000
1234.1800537109375,1245.1500244140625,1183.550048828125,1191.3299560546875,37464670000
1220.3299560546875,1245.8599853515625,1201.0699462890625,1234.1800537109375,42030090000
1228.81005859375,1243.1300048828125,1205.3499755859375,1220.3299560546875,44777510000
1207.010009765625,1233.3399658203125,1168.199951171875,1228.81005859375,49793790000
1249.47998046875,1270.6400146484375,1201.0699462890625,1207.010009765625,45102870000
1248.2900390625,1275.800048828125,1246.5899658203125,1249.47998046875,41756130000
1280.0799560546875,1294.9000244140625,1245.739990234375,1248.2900390625,49211650000
1280.6600341796875,1297.5699462890625,1253.6099853515625,1280.0799560546875,42859940000
1294.8699951171875,1310.8800048828125,1268.4200439453125,1280.6600341796875,50905040000
1310.6099853515625,1318.1600341796875,1280.739990234375,1302.8800048828125,43308430000
1270.0899658203125,1326.699951171875,1245.3399658203125,1310.6099853515625,54312830000
1270.199951171875,1290.6800537109375,1219.2900390625,1270.050048828125,54873260000
1276.6600341796875,1280.4200439453125,1224.5400390625,1270.06005859375,46348220000
1303.8199462890625,1306.739990234375,1261.300048828125,1278.530029296875,50485620000
1335.8499755859375,1340.280029296875,1290.9300537109375,1303.800048828125,49001440000
1377.93994140625,1389.449951171875,1327.0999755859375,1335.8199462890625,56793620000
1400.6300048828125,1407.8900146484375,1360.97998046875,1377.760009765625,55343930000
1418.300048828125,1431.81005859375,1385.9300537109375,1400.6300048828125,47578780000
1438.239990234375,1441.6099853515625,1403.969970703125,1418.030029296875,56686200000
1406.8199462890625,1461.5699462890625,1389.4200439453125,1437.9000244140625,51844990000
1420.8599853515625,1438.8900146484375,1363.97998046875,1406.800048828125,67622250000
1482.3699951171875,1498.02001953125,1416.3699951171875,1420.8299560546875,57032470000
1530.6199951171875,1535.56005859375,1476.699951171875,1482.3699951171875,64958050000
1503.3499755859375,1540.56005859375,1484.1800537109375,1530.6199951171875,65322800000
1455.27001953125,1555.9000244140625,1454.25,1504.6600341796875,70337430000
1473.989990234375,1503.8900146484375,1370.5999755859375,1455.1800537109375,91381760000
1526.75,1538.739990234375,1439.2900390625,1473.9599609375,57809700000
1549.3800048828125,1576.0899658203125,1489.56005859375,1527.2900390625,76022580000
1481.1400146484375,1545.7900390625,1406.0999755859375,1545.7900390625,86246950000
1468.3599853515625,1523.5699462890625,1435.6500244140625,1479.6300048828125,64821670000
1378.550048828125,1471.77001953125,1270.050048828125,1467.969970703125,98475340000
1330.6300048828125,1396.02001953125,1316.75,1378.5999755859375,78536130000
1322.699951171875,1359.6800537109375,1256.97998046875,1330.449951171875,93189170000
1385.5899658203125,1404.5699462890625,1324.3499755859375,1326.4100341796875,85978630000
1400.3800048828125,1440.239990234375,1373.0699462890625,1385.969970703125,80990480000
1280.0,1404.050048828125,1272.0,1399.6199951171875,96614040000
1267.3800048828125,1292.1700439453125,1200.43994140625,1276.68994140625,124980570000
1282.8299560546875,1313.1500244140625,1247.449951171875,1269.4200439453125,86266010000
1166.3599853515625,1303.0400390625,1106.4200439453125,1287.8299560546875,140007320000
968.75,1167.030029296875,839.7999877929688,1164.1700439453125,159823030000
896.239990234375,1007.510009765625,741.02001953125,968.6699829101562,115660210000
903.25,918.8499755859375,815.6900024414062,888.6099853515625,112884470000
825.8800048828125,943.8499755859375,804.2999877929688,902.989990234375,112090640000
735.0900268554688,875.010009765625,734.52001953125,823.0900268554688,124492210000
797.8699951171875,832.97998046875,666.7899780273438,729.5700073242188,161843640000
872.8099975585938,888.7000122070312,783.3200073242188,793.5900268554688,138855320000
919.1400146484375,930.1699829101562,866.0999755859375,872.739990234375,131614940000
919.3200073242188,956.22998046875,888.8599853515625,923.260009765625,112653150000
987.47998046875,996.6799926757812,869.3200073242188,920.8200073242188,106635790000
1020.6199951171875,1039.469970703125,978.510009765625,990.219970703125,116059270000
1057.0799560546875,1080.1500244140625,991.969970703125,1019.52001953125,112295490000
1036.18994140625,1101.3599853515625,1019.9500122070312,1054.9100341796875,113410990000
1095.6300048828125,1113.68994140625,1029.3800048828125,1036.1800537109375,84981530000
1115.0999755859375,1130.3800048828125,1085.8900146484375,1098.8900146484375,89515330000
1073.8699951171875,1150.449951171875,1071.5899658203125,1116.56005859375,90947580000
1104.489990234375,1112.4200439453125,1044.5,1073.8900146484375,84561340000
1169.4300537109375,1180.68994140625,1105.3599853515625,1105.3599853515625,103683550000
1186.68994140625,1219.800048828125,1170.68994140625,1171.22998046875,116741910000
1089.4100341796875,1205.1300048828125,1040.780029296875,1188.5799560546875,127662780000
1030.7099609375,1131.22998046875,1028.3299560546875,1087.300048828125,110106750000
1101.5999755859375,1120.949951171875,1010.9099731445312,1031.0999755859375,94778110000
1049.3299560546875,1129.239990234375,1039.699951171875,1107.530029296875,85738250000
1141.199951171875,1157.1600341796875,1049.719970703125,1049.719970703125,79589450000
1183.260009765625,1196.1400146484375,1131.8699951171875,1143.489990234375,89536270000
1180.550048828125,1227.0799560546875,1173.0,1185.7099609375,87151070000
1257.6400146484375,1262.5999755859375,1186.5999755859375,1186.5999755859375,80984530000
1286.1199951171875,1302.6700439453125,1257.6199951171875,1257.6199951171875,92164940000
1327.219970703125,1344.0699462890625,1289.1400146484375,1289.1400146484375,59223660000
1325.8299560546875,1332.280029296875,1249.050048828125,1328.6400146484375,89507640000
1363.6099853515625,1364.56005859375,1294.699951171875,1329.47998046875,77364810000
1345.199951171875,1370.5799560546875,1311.800048828125,1365.2099609375,81708980000
1320.6400146484375,1345.199951171875,1258.0699462890625,1345.199951171875,86122730000
1292.280029296875,1356.47998046875,1282.8599853515625,1320.6400146484375,81102170000
1218.8900146484375,1307.3800048828125,1101.5400390625,1292.5899658203125,108419170000
1131.4200439453125,1229.2900390625,1114.219970703125,1219.1199951171875,102786820000
1253.300048828125,1292.6600341796875,1074.77001953125,1131.2099609375,98063670000
1246.9599609375,1277.550048828125,1158.6600341796875,1251.0,84275050000
1257.5999755859375,1269.3699951171875,1202.3699951171875,1246.9100341796875,74742430000
1312.4100341796875,1333.469970703125,1258.8599853515625,1258.8599853515625,79567560000
1365.6800537109375,1378.0400390625,1312.449951171875,1312.449951171875,78385710000
1408.469970703125,1419.1500244140625,1340.030029296875,1365.9000244140625,83899660000
1397.9100341796875,1422.3800048828125,1357.3800048828125,1408.469970703125,74761710000
1310.3299560546875,1415.3199462890625,1291.97998046875,1397.8599853515625,86920490000
1362.1600341796875,1363.4599609375,1266.739990234375,1309.8699951171875,81582440000
1379.3199462890625,1391.739990234375,1325.4100341796875,1362.3299560546875,73103810000
1406.5799560546875,1426.6800537109375,1354.6500244140625,1379.3199462890625,70283810000
1440.6700439453125,1474.510009765625,1396.56005859375,1406.5400390625,69784280000
1412.1600341796875,1470.9599609375,1403.280029296875,1440.9000244140625,71752320000
1416.1800537109375,1434.27001953125,1343.3499755859375,1412.199951171875,71489310000
1426.18994140625,1448.0,1398.1099853515625,1416.3399658203125,66388180000
1498.1099853515625,1509.93994140625,1426.18994140625,1426.18994140625,75848510000
1514.6800537109375,1530.93994140625,1485.010009765625,1498.1099853515625,69273480000
1569.18994140625,1570.280029296875,1501.47998046875,1514.6800537109375,68527110000
1597.5699462890625,1597.5699462890625,1536.030029296875,1569.1800537109375,77098000000
1630.739990234375,1687.1800537109375,1581.280029296875,1597.550048828125,76447250000
1606.280029296875,1654.18994140625,1560.3299560546875,1631.7099609375,74946790000
1685.72998046875,1698.780029296875,1604.5699462890625,1609.780029296875,68106820000
1632.969970703125,1709.6700439453125,1627.469970703125,1689.4200439453125,64802810000
1681.550048828125,1729.8599853515625,1633.4100341796875,1635.949951171875,66174410000
1756.5400390625,1775.219970703125,1646.469970703125,1682.4100341796875,76647400000
1805.81005859375,1813.550048828125,1746.199951171875,1758.699951171875,63628190000
1848.3599853515625,1849.43994140625,1767.989990234375,1806.550048828125,64958820000
1782.5899658203125,1850.8399658203125,1770.449951171875,1845.8599853515625,75871910000
1859.449951171875,1867.9200439453125,1737.9200439453125,1782.6800537109375,69725590000
1872.3399658203125,1883.969970703125,1834.43994140625,1857.6800537109375,71885030000
1883.949951171875,1897.280029296875,1814.3599853515625,1873.9599609375,71595810000
1923.5699462890625,1924.030029296875,1859.7900390625,1884.3900146484375,63623630000
1960.22998046875,1968.1700439453125,1915.97998046875,1923.8699951171875,63283380000
1930.6700439453125,1991.3900146484375,1930.6700439453125,1962.2900390625,66524690000
2003.3699951171875,2005.0400390625,1904.780029296875,1929.800048828125,58131140000
1972.2900390625,2019.260009765625,1964.0400390625,2004.0699462890625,66706000000
2018.050048828125,2018.18994140625,1820.6600341796875,1971.43994140625,93714040000
2067.56005859375,2075.760009765625,2001.010009765625,2018.2099609375,63600190000
2058.89990234375,2093.550048828125,1972.56005859375,2065.780029296875,80743820000
1994.989990234375,2072.360107421875,1988.1199951171875,2058.89990234375,77330040000
2104.5,2119.590087890625,1980.9000244140625,1996.6700439453125,68775560000
2067.889892578125,2117.52001953125,2039.68994140625,2105.22998046875,76675850000
2085.510009765625,2125.919921875,2048.3798828125,2067.6298828125,72060940000
2107.389892578125,2134.719970703125,2067.929931640625,2087.3798828125,65187730000
2063.110107421875,2129.8701171875,2056.320068359375,2108.639892578125,73213980000
2103.840087890625,2132.820068359375,2044.02001953125,2067.0,77920590000
1972.1800537109375,2112.659912109375,1867.010009765625,2104.489990234375,84626790000
1920.030029296875,2020.8599853515625,1871.9100341796875,1970.0899658203125,79989370000
2079.360107421875,2094.320068359375,1893.699951171875,1919.6500244140625,85844900000
2080.409912109375,2116.47998046875,2019.3900146484375,2080.760009765625,75943590000
2043.93994140625,2104.27001953125,1993.260009765625,2082.929931640625,83649260000
1940.239990234375,2038.199951171875,1812.2900390625,2038.199951171875,92409770000
1932.22998046875,1962.9599609375,1810.0999755859375,1936.93994140625,93049560000
